"Title";"Directors";"País";"Año";"Género";"Actores";"UserRating";"FArating";"NúmeroVotos"
"White House Down ";"Roland Emmerich";"United States";"2013";"Action";"Lance Reddick";"5";"5.2";"11,209 "
"White House Down ";"Roland Emmerich";"United States";"2013";"Action";"Falk Hentschel";"5";"5.2";"11,209 "
"Love and Other Drugs ";"Edward Zwick";"United States";"2010";"Romance";"Jake Gyllenhaal";"6";"5.6";"18,624 "
"Love and Other Drugs ";"Edward Zwick";"United States";"2010";"Romance";"Anne Hathaway";"6";"5.6";"18,624 "
"Love and Other Drugs ";"Edward Zwick";"United States";"2010";"Romance";"Judy Greer";"6";"5.6";"18,624 "
"Love and Other Drugs ";"Edward Zwick";"United States";"2010";"Romance";"Hank Azaria";"6";"5.6";"18,624 "
"Love and Other Drugs ";"Edward Zwick";"United States";"2010";"Romance";"Gabriel Macht";"6";"5.6";"18,624 "
"Love and Other Drugs ";"Edward Zwick";"United States";"2010";"Romance";"Oliver Platt";"6";"5.6";"18,624 "
"Love and Other Drugs ";"Edward Zwick";"United States";"2010";"Romance";"Jaimie Alexander";"6";"5.6";"18,624 "
"Love and Other Drugs ";"Edward Zwick";"United States";"2010";"Romance";"Katheryn Winnick";"6";"5.6";"18,624 "
"Love and Other Drugs ";"Edward Zwick";"United States";"2010";"Romance";"George Segal";"6";"5.6";"18,624 "
"Midnight Sun ";"Scott Speer";"United States";"2017";"Romance";"Bella Thorne";"6";"5.7";"965 "
"Midnight Sun ";"Scott Speer";"United States";"2017";"Romance";"Patrick Schwarzenegger";"6";"5.7";"965 "
"Midnight Sun ";"Scott Speer";"United States";"2017";"Romance";"Quinn Shephard";"6";"5.7";"965 "
"Midnight Sun ";"Scott Speer";"United States";"2017";"Romance";"Tiera Skovbye";"6";"5.7";"965 "
"Midnight Sun ";"Scott Speer";"United States";"2017";"Romance";"Jaeda Lily Miller";"6";"5.7";"965 "
"Midnight Sun ";"Scott Speer";"United States";"2017";"Romance";"Kiefer O'Reilly";"6";"5.7";"965 "
"Midnight Sun ";"Scott Speer";"United States";"2017";"Romance";"Allyson Grant";"6";"5.7";"965 "
"Midnight Sun ";"Scott Speer";"United States";"2017";"Romance";"Dean Petriw";"6";"5.7";"965 "
"Midnight Sun ";"Scott Speer";"United States";"2017";"Romance";"Ava Dewhurst";"6";"5.7";"965 "
"Midnight Sun ";"Scott Speer";"United States";"2017";"Romance";"Rob Riggle";"6";"5.7";"965 "
"Saving Mr. Banks ";"John Lee Hancock";"United States";"2013";"Drama";"Emma Thompson";"7";"6.7";"16,706 "
"Saving Mr. Banks ";"John Lee Hancock";"United States";"2013";"Drama";"Tom Hanks";"7";"6.7";"16,706 "
"Saving Mr. Banks ";"John Lee Hancock";"United States";"2013";"Drama";"Colin Farrell";"7";"6.7";"16,706 "
"Saving Mr. Banks ";"John Lee Hancock";"United States";"2013";"Drama";"Paul Giamatti";"7";"6.7";"16,706 "
"Saving Mr. Banks ";"John Lee Hancock";"United States";"2013";"Drama";"Jason Schwartzman";"7";"6.7";"16,706 "
"Saving Mr. Banks ";"John Lee Hancock";"United States";"2013";"Drama";"Bradley Whitford";"7";"6.7";"16,706 "
"Saving Mr. Banks ";"John Lee Hancock";"United States";"2013";"Drama";"Ruth Wilson";"7";"6.7";"16,706 "
"Saving Mr. Banks ";"John Lee Hancock";"United States";"2013";"Drama";"B.J. Novak";"7";"6.7";"16,706 "
"Saving Mr. Banks ";"John Lee Hancock";"United States";"2013";"Drama";"Rachel Griffiths";"7";"6.7";"16,706 "
"Saving Mr. Banks ";"John Lee Hancock";"United States";"2013";"Drama";"Kathy Baker";"7";"6.7";"16,706 "
"Now You See Me 2 ";"Jon M. Chu";"United States";"2016";"Thriller";"Mark Ruffalo";"6";"5.1";"12,411 "
"Now You See Me 2 ";"Jon M. Chu";"United States";"2016";"Thriller";"Woody Harrelson";"6";"5.1";"12,411 "
"Now You See Me 2 ";"Jon M. Chu";"United States";"2016";"Thriller";"Jesse Eisenberg";"6";"5.1";"12,411 "
"Now You See Me 2 ";"Jon M. Chu";"United States";"2016";"Thriller";"Dave Franco";"6";"5.1";"12,411 "
"Now You See Me 2 ";"Jon M. Chu";"United States";"2016";"Thriller";"Morgan Freeman";"6";"5.1";"12,411 "
"Now You See Me 2 ";"Jon M. Chu";"United States";"2016";"Thriller";"Michael Caine";"6";"5.1";"12,411 "
"Now You See Me 2 ";"Jon M. Chu";"United States";"2016";"Thriller";"Daniel Radcliffe";"6";"5.1";"12,411 "
"Now You See Me 2 ";"Jon M. Chu";"United States";"2016";"Thriller";"Lizzy Caplan";"6";"5.1";"12,411 "
"Now You See Me 2 ";"Jon M. Chu";"United States";"2016";"Thriller";"Jay Chou";"6";"5.1";"12,411 "
"Now You See Me 2 ";"Jon M. Chu";"United States";"2016";"Thriller";"Tsai Chin";"6";"5.1";"12,411 "
"Now You See Me ";"Louis Leterrier";"United States";"2013";"Thriller";"Jesse Eisenberg";"7";"6.0";"50,117 "
"Now You See Me ";"Louis Leterrier";"United States";"2013";"Thriller";"Mark Ruffalo";"7";"6.0";"50,117 "
"Now You See Me ";"Louis Leterrier";"United States";"2013";"Thriller";"Woody Harrelson";"7";"6.0";"50,117 "
"Now You See Me ";"Louis Leterrier";"United States";"2013";"Thriller";"Mélanie Laurent";"7";"6.0";"50,117 "
"Now You See Me ";"Louis Leterrier";"United States";"2013";"Thriller";"Isla Fisher";"7";"6.0";"50,117 "
"Now You See Me ";"Louis Leterrier";"United States";"2013";"Thriller";"Dave Franco";"7";"6.0";"50,117 "
"Now You See Me ";"Louis Leterrier";"United States";"2013";"Thriller";"Michael Caine";"7";"6.0";"50,117 "
"Now You See Me ";"Louis Leterrier";"United States";"2013";"Thriller";"Morgan Freeman";"7";"6.0";"50,117 "
"Now You See Me ";"Louis Leterrier";"United States";"2013";"Thriller";"Common";"7";"6.0";"50,117 "
"Now You See Me ";"Louis Leterrier";"United States";"2013";"Thriller";"Michael Kelly";"7";"6.0";"50,117 "
"Water for Elephants ";"Francis Lawrence";"United States";"2011";"Romance";"Reese Witherspoon";"7";"6.2";"16,140 "
"Water for Elephants ";"Francis Lawrence";"United States";"2011";"Romance";"Robert Pattinson";"7";"6.2";"16,140 "
"Water for Elephants ";"Francis Lawrence";"United States";"2011";"Romance";"Christoph Waltz";"7";"6.2";"16,140 "
"Water for Elephants ";"Francis Lawrence";"United States";"2011";"Romance";"James Frain";"7";"6.2";"16,140 "
"Water for Elephants ";"Francis Lawrence";"United States";"2011";"Romance";"Hal Holbrook";"7";"6.2";"16,140 "
"Water for Elephants ";"Francis Lawrence";"United States";"2011";"Romance";"Paul Schneider";"7";"6.2";"16,140 "
"Water for Elephants ";"Francis Lawrence";"United States";"2011";"Romance";"Ken Foree";"7";"6.2";"16,140 "
"Water for Elephants ";"Francis Lawrence";"United States";"2011";"Romance";"Tim Guinee";"7";"6.2";"16,140 "
"After Earth ";"M. Night Shyamalan";"United States";"2013";"Sci-Fi";"Jaden Smith";"6";"4.2";"28,456 "
"After Earth ";"M. Night Shyamalan";"United States";"2013";"Sci-Fi";"Will Smith";"6";"4.2";"28,456 "
"After Earth ";"M. Night Shyamalan";"United States";"2013";"Sci-Fi";"Sophie Okonedo";"6";"4.2";"28,456 "
"After Earth ";"M. Night Shyamalan";"United States";"2013";"Sci-Fi";"Zöe Kravitz";"6";"4.2";"28,456 "
"After Earth ";"M. Night Shyamalan";"United States";"2013";"Sci-Fi";"Kristofer Hivju";"6";"4.2";"28,456 "
"After Earth ";"M. Night Shyamalan";"United States";"2013";"Sci-Fi";"Sacha Dhawan";"6";"4.2";"28,456 "
"After Earth ";"M. Night Shyamalan";"United States";"2013";"Sci-Fi";"Chris Geere";"6";"4.2";"28,456 "
"After Earth ";"M. Night Shyamalan";"United States";"2013";"Sci-Fi";"David Denman";"6";"4.2";"28,456 "
"After Earth ";"M. Night Shyamalan";"United States";"2013";"Sci-Fi";"Monika Jolly";"6";"4.2";"28,456 "
"After Earth ";"M. Night Shyamalan";"United States";"2013";"Sci-Fi";"Jaden Martin";"6";"4.2";"28,456 "
"50 First Dates ";"Peter Segal";"United States";"2004";"Romance";"Adam Sandler";"7";"6.0";"34,005 "
"50 First Dates ";"Peter Segal";"United States";"2004";"Romance";"Drew Barrymore";"7";"6.0";"34,005 "
"50 First Dates ";"Peter Segal";"United States";"2004";"Romance";"Rob Schneider";"7";"6.0";"34,005 "
"50 First Dates ";"Peter Segal";"United States";"2004";"Romance";"Sean Astin";"7";"6.0";"34,005 "
"50 First Dates ";"Peter Segal";"United States";"2004";"Romance";"Dan Aykroyd";"7";"6.0";"34,005 "
"50 First Dates ";"Peter Segal";"United States";"2004";"Romance";"Amy Hill";"7";"6.0";"34,005 "
"50 First Dates ";"Peter Segal";"United States";"2004";"Romance";"Lusia Strus";"7";"6.0";"34,005 "
"50 First Dates ";"Peter Segal";"United States";"2004";"Romance";"Allen Covert";"7";"6.0";"34,005 "
"50 First Dates ";"Peter Segal";"United States";"2004";"Romance";"Blake Clark";"7";"6.0";"34,005 "
"50 First Dates ";"Peter Segal";"United States";"2004";"Romance";"Maya Rudolph";"7";"6.0";"34,005 "
"21 ";"Robert Luketic";"United States";"2008";"Thriller";"Jim Sturgess";"8";"6.3";"36,905 "
"21 ";"Robert Luketic";"United States";"2008";"Thriller";"Kate Bosworth";"8";"6.3";"36,905 "
"21 ";"Robert Luketic";"United States";"2008";"Thriller";"Laurence Fishburne";"8";"6.3";"36,905 "
"21 ";"Robert Luketic";"United States";"2008";"Thriller";"Kevin Spacey";"8";"6.3";"36,905 "
"21 ";"Robert Luketic";"United States";"2008";"Thriller";"Liza Lapira";"8";"6.3";"36,905 "
"21 ";"Robert Luketic";"United States";"2008";"Thriller";"Josh Gad";"8";"6.3";"36,905 "
"21 ";"Robert Luketic";"United States";"2008";"Thriller";"Aaron Yoo";"8";"6.3";"36,905 "
"21 ";"Robert Luketic";"United States";"2008";"Thriller";"Sam Golzari";"8";"6.3";"36,905 "
"21 ";"Robert Luketic";"United States";"2008";"Thriller";"Jack McGee";"8";"6.3";"36,905 "
"The Perks of Being a Wallflower ";"Stephen Chbosky";"United States";"2012";"Drama";"Logan Lerman";"6";"7.1";"36,645 "
"The Perks of Being a Wallflower ";"Stephen Chbosky";"United States";"2012";"Drama";"Emma Watson";"6";"7.1";"36,645 "
"The Perks of Being a Wallflower ";"Stephen Chbosky";"United States";"2012";"Drama";"Ezra Miller";"6";"7.1";"36,645 "
"The Perks of Being a Wallflower ";"Stephen Chbosky";"United States";"2012";"Drama";"Mae Whitman";"6";"7.1";"36,645 "
"The Perks of Being a Wallflower ";"Stephen Chbosky";"United States";"2012";"Drama";"Paul Rudd";"6";"7.1";"36,645 "
"The Perks of Being a Wallflower ";"Stephen Chbosky";"United States";"2012";"Drama";"Erin Wilhelmi";"6";"7.1";"36,645 "
"The Perks of Being a Wallflower ";"Stephen Chbosky";"United States";"2012";"Drama";"Kate Walsh";"6";"7.1";"36,645 "
"The Perks of Being a Wallflower ";"Stephen Chbosky";"United States";"2012";"Drama";"Dylan McDermott";"6";"7.1";"36,645 "
"The Perks of Being a Wallflower ";"Stephen Chbosky";"United States";"2012";"Drama";"Melanie Lynskey";"6";"7.1";"36,645 "
"The Perks of Being a Wallflower ";"Stephen Chbosky";"United States";"2012";"Drama";"Nina Dobrev";"6";"7.1";"36,645 "
"Little Miss Sunshine ";"Jonathan Dayton";"United States";"2006";"Comedy";"Abigail Breslin";"7";"7.6";"105,105 "
"Little Miss Sunshine ";"Jonathan Dayton";"United States";"2006";"Comedy";"Steve Carell";"7";"7.6";"105,105 "
"Little Miss Sunshine ";"Jonathan Dayton";"United States";"2006";"Comedy";"Toni Collette";"7";"7.6";"105,105 "
"Little Miss Sunshine ";"Jonathan Dayton";"United States";"2006";"Comedy";"Greg Kinnear";"7";"7.6";"105,105 "
"Little Miss Sunshine ";"Jonathan Dayton";"United States";"2006";"Comedy";"Alan Arkin";"7";"7.6";"105,105 "
"Little Miss Sunshine ";"Jonathan Dayton";"United States";"2006";"Comedy";"Paul Dano";"7";"7.6";"105,105 "
"Little Miss Sunshine ";"Jonathan Dayton";"United States";"2006";"Comedy";"Beth Grant";"7";"7.6";"105,105 "
"Little Miss Sunshine ";"Jonathan Dayton";"United States";"2006";"Comedy";"Bryan Cranston";"7";"7.6";"105,105 "
"Little Miss Sunshine ";"Jonathan Dayton";"United States";"2006";"Comedy";"Jill Talley";"7";"7.6";"105,105 "
"Little Miss Sunshine ";"Jonathan Dayton";"United States";"2006";"Comedy";"Brenda Canela";"7";"7.6";"105,105 "
"Into the Wild ";"Sean Penn";"United States";"2007";"Adventure";"Emile Hirsch";"8";"7.6";"66,516 "
"Into the Wild ";"Sean Penn";"United States";"2007";"Adventure";"Marcia Gay Harden";"8";"7.6";"66,516 "
"Into the Wild ";"Sean Penn";"United States";"2007";"Adventure";"William Hurt";"8";"7.6";"66,516 "
"Into the Wild ";"Sean Penn";"United States";"2007";"Adventure";"Jena Malone";"8";"7.6";"66,516 "
"Into the Wild ";"Sean Penn";"United States";"2007";"Adventure";"Brian Dierker";"8";"7.6";"66,516 "
"Into the Wild ";"Sean Penn";"United States";"2007";"Adventure";"Vince Vaughn";"8";"7.6";"66,516 "
"Into the Wild ";"Sean Penn";"United States";"2007";"Adventure";"Kristen Stewart";"8";"7.6";"66,516 "
"Into the Wild ";"Sean Penn";"United States";"2007";"Adventure";"Catherine Keener";"8";"7.6";"66,516 "
"Into the Wild ";"Sean Penn";"United States";"2007";"Adventure";"Hal Holbrook";"8";"7.6";"66,516 "
"Into the Wild ";"Sean Penn";"United States";"2007";"Adventure";"Thure Lindhardt";"8";"7.6";"66,516 "
"Back to the Future. Part III ";"Robert Zemeckis";"United States";"1990";"Sci-Fi";"Michael J. Fox";"7";"6.6";"51,691 "
"Back to the Future. Part III ";"Robert Zemeckis";"United States";"1990";"Sci-Fi";"Christopher Lloyd";"7";"6.6";"51,691 "
"Back to the Future. Part III ";"Robert Zemeckis";"United States";"1990";"Sci-Fi";"Mary Steenburgen";"7";"6.6";"51,691 "
"Back to the Future. Part III ";"Robert Zemeckis";"United States";"1990";"Sci-Fi";"Thomas F. Wilson";"7";"6.6";"51,691 "
"Back to the Future. Part III ";"Robert Zemeckis";"United States";"1990";"Sci-Fi";"Lea Thompson";"7";"6.6";"51,691 "
"Back to the Future. Part III ";"Robert Zemeckis";"United States";"1990";"Sci-Fi";"Elisabeth Shue";"7";"6.6";"51,691 "
"Back to the Future. Part III ";"Robert Zemeckis";"United States";"1990";"Sci-Fi";"Matt Clark";"7";"6.6";"51,691 "
"Back to the Future. Part III ";"Robert Zemeckis";"United States";"1990";"Sci-Fi";"Richard Dysart";"7";"6.6";"51,691 "
"Back to the Future. Part III ";"Robert Zemeckis";"United States";"1990";"Sci-Fi";"Jeffrey Weissman";"7";"6.6";"51,691 "
"Back to the Future. Part III ";"Robert Zemeckis";"United States";"1990";"Sci-Fi";"James Tolkan";"7";"6.6";"51,691 "
"300 ";"Zack Snyder";"United States";"2006";"Action";"Gerard Butler";"6";"7.2";"142,167 "
"300 ";"Zack Snyder";"United States";"2006";"Action";"Lena Headey";"6";"7.2";"142,167 "
"300 ";"Zack Snyder";"United States";"2006";"Action";"David Wenham";"6";"7.2";"142,167 "
"300 ";"Zack Snyder";"United States";"2006";"Action";"Dominic West";"6";"7.2";"142,167 "
"300 ";"Zack Snyder";"United States";"2006";"Action";"Vincent Regan";"6";"7.2";"142,167 "
"300 ";"Zack Snyder";"United States";"2006";"Action";"Tom Wisdom";"6";"7.2";"142,167 "
"300 ";"Zack Snyder";"United States";"2006";"Action";"Rodrigo Santoro";"6";"7.2";"142,167 "
"300 ";"Zack Snyder";"United States";"2006";"Action";"Andrew Tieman";"6";"7.2";"142,167 "
"300 ";"Zack Snyder";"United States";"2006";"Action";"Michael Fassbender";"6";"7.2";"142,167 "
"300 ";"Zack Snyder";"United States";"2006";"Action";"Andrew Pleavin";"6";"7.2";"142,167 "
"Avatar ";"James Cameron";"United States";"2009";"Sci-Fi";"Sam Worthington";"8";"7.2";"160,766 "
"Avatar ";"James Cameron";"United States";"2009";"Sci-Fi";"Zoe Saldana";"8";"7.2";"160,766 "
"Avatar ";"James Cameron";"United States";"2009";"Sci-Fi";"Sigourney Weaver";"8";"7.2";"160,766 "
"Avatar ";"James Cameron";"United States";"2009";"Sci-Fi";"Stephen Lang";"8";"7.2";"160,766 "
"Avatar ";"James Cameron";"United States";"2009";"Sci-Fi";"Michelle Rodriguez";"8";"7.2";"160,766 "
"Avatar ";"James Cameron";"United States";"2009";"Sci-Fi";"Giovanni Ribisi";"8";"7.2";"160,766 "
"Avatar ";"James Cameron";"United States";"2009";"Sci-Fi";"Joel David Moore";"8";"7.2";"160,766 "
"Avatar ";"James Cameron";"United States";"2009";"Sci-Fi";"Wes Studi";"8";"7.2";"160,766 "
"Avatar ";"James Cameron";"United States";"2009";"Sci-Fi";"CCH Pounder";"8";"7.2";"160,766 "
"Avatar ";"James Cameron";"United States";"2009";"Sci-Fi";"Laz Alonso";"8";"7.2";"160,766 "
"Star Wars: Episode III Revenge of the Sith ";"George Lucas";"United States";"2005";"Sci-Fi";"Hayden Christensen";"7";"7.1";"99,947 "
"Star Wars: Episode III Revenge of the Sith ";"George Lucas";"United States";"2005";"Sci-Fi";"Ewan McGregor";"7";"7.1";"99,947 "
"Star Wars: Episode III Revenge of the Sith ";"George Lucas";"United States";"2005";"Sci-Fi";"Natalie Portman";"7";"7.1";"99,947 "
"Star Wars: Episode III Revenge of the Sith ";"George Lucas";"United States";"2005";"Sci-Fi";"Ian McDiarmid";"7";"7.1";"99,947 "
"Star Wars: Episode III Revenge of the Sith ";"George Lucas";"United States";"2005";"Sci-Fi";"Samuel L. Jackson";"7";"7.1";"99,947 "
"Star Wars: Episode III Revenge of the Sith ";"George Lucas";"United States";"2005";"Sci-Fi";"Jimmy Smits";"7";"7.1";"99,947 "
"Star Wars: Episode III Revenge of the Sith ";"George Lucas";"United States";"2005";"Sci-Fi";"Anthony Daniels";"7";"7.1";"99,947 "
"Star Wars: Episode III Revenge of the Sith ";"George Lucas";"United States";"2005";"Sci-Fi";"Kenny Baker";"7";"7.1";"99,947 "
"Star Wars: Episode III Revenge of the Sith ";"George Lucas";"United States";"2005";"Sci-Fi";"Frank Oz";"7";"7.1";"99,947 "
"Star Wars: Episode III Revenge of the Sith ";"George Lucas";"United States";"2005";"Sci-Fi";"Christopher Lee";"7";"7.1";"99,947 "
"Taxi Driver ";"Martin Scorsese";"United States";"1976";"Drama";"Robert De Niro";"9";"8.1";"115,957 "
"Taxi Driver ";"Martin Scorsese";"United States";"1976";"Drama";"Cybill Shepherd";"9";"8.1";"115,957 "
"Taxi Driver ";"Martin Scorsese";"United States";"1976";"Drama";"Jodie Foster";"9";"8.1";"115,957 "
"Taxi Driver ";"Martin Scorsese";"United States";"1976";"Drama";"Albert Brooks";"9";"8.1";"115,957 "
"Taxi Driver ";"Martin Scorsese";"United States";"1976";"Drama";"Harvey Keitel";"9";"8.1";"115,957 "
"Taxi Driver ";"Martin Scorsese";"United States";"1976";"Drama";"Peter Boyle";"9";"8.1";"115,957 "
"Taxi Driver ";"Martin Scorsese";"United States";"1976";"Drama";"Leonard Harris";"9";"8.1";"115,957 "
"Taxi Driver ";"Martin Scorsese";"United States";"1976";"Drama";"Martin Scorsese";"9";"8.1";"115,957 "
"Taxi Driver ";"Martin Scorsese";"United States";"1976";"Drama";"Joe Spinell";"9";"8.1";"115,957 "
"Braveheart ";"Mel Gibson";"United States";"1995";"Adventure";"Mel Gibson";"7";"8.0";"150,206 "
"Braveheart ";"Mel Gibson";"United States";"1995";"Adventure";"Sophie Marceau";"7";"8.0";"150,206 "
"Braveheart ";"Mel Gibson";"United States";"1995";"Adventure";"Patrick McGoohan";"7";"8.0";"150,206 "
"Braveheart ";"Mel Gibson";"United States";"1995";"Adventure";"Angus MacFadyen";"7";"8.0";"150,206 "
"Braveheart ";"Mel Gibson";"United States";"1995";"Adventure";"Catherine McCormack";"7";"8.0";"150,206 "
"Braveheart ";"Mel Gibson";"United States";"1995";"Adventure";"Brendan Gleeson";"7";"8.0";"150,206 "
"Braveheart ";"Mel Gibson";"United States";"1995";"Adventure";"David O'Hara";"7";"8.0";"150,206 "
"Braveheart ";"Mel Gibson";"United States";"1995";"Adventure";"Tommy Flanagan";"7";"8.0";"150,206 "
"Braveheart ";"Mel Gibson";"United States";"1995";"Adventure";"Brian Cox";"7";"8.0";"150,206 "
"Braveheart ";"Mel Gibson";"United States";"1995";"Adventure";"James Cosmo";"7";"8.0";"150,206 "
"Dead Poets Society ";"Peter Weir";"United States";"1989";"Drama";"Robin Williams";"8";"7.6";"114,629 "
"Dead Poets Society ";"Peter Weir";"United States";"1989";"Drama";"Robert Sean Leonard";"8";"7.6";"114,629 "
"Dead Poets Society ";"Peter Weir";"United States";"1989";"Drama";"Ethan Hawke";"8";"7.6";"114,629 "
"Dead Poets Society ";"Peter Weir";"United States";"1989";"Drama";"Josh Charles";"8";"7.6";"114,629 "
"Dead Poets Society ";"Peter Weir";"United States";"1989";"Drama";"Dylan Kussman";"8";"7.6";"114,629 "
"Dead Poets Society ";"Peter Weir";"United States";"1989";"Drama";"Gale Hansen";"8";"7.6";"114,629 "
"Dead Poets Society ";"Peter Weir";"United States";"1989";"Drama";"James Waterston";"8";"7.6";"114,629 "
"Dead Poets Society ";"Peter Weir";"United States";"1989";"Drama";"Allelon Ruggiero";"8";"7.6";"114,629 "
"Dead Poets Society ";"Peter Weir";"United States";"1989";"Drama";"Norman Lloyd";"8";"7.6";"114,629 "
"Dead Poets Society ";"Peter Weir";"United States";"1989";"Drama";"Kurtwood Smith";"8";"7.6";"114,629 "
"The Great Dictator ";"Charles Chaplin";"United States";"1940";"Comedy";"Charles Chaplin";"8";"8.6";"83,432 "
"The Great Dictator ";"Charles Chaplin";"United States";"1940";"Comedy";"Paulette Goddard";"8";"8.6";"83,432 "
"The Great Dictator ";"Charles Chaplin";"United States";"1940";"Comedy";"Jack Oakie";"8";"8.6";"83,432 "
"The Great Dictator ";"Charles Chaplin";"United States";"1940";"Comedy";"Reginald Gardiner";"8";"8.6";"83,432 "
"The Great Dictator ";"Charles Chaplin";"United States";"1940";"Comedy";"Henry Daniell";"8";"8.6";"83,432 "
"The Great Dictator ";"Charles Chaplin";"United States";"1940";"Comedy";"Carter De Haven";"8";"8.6";"83,432 "
"The Great Dictator ";"Charles Chaplin";"United States";"1940";"Comedy";"Grace Hayle";"8";"8.6";"83,432 "
"The Great Dictator ";"Charles Chaplin";"United States";"1940";"Comedy";"Maurice Moscovitch";"8";"8.6";"83,432 "
"The Great Dictator ";"Charles Chaplin";"United States";"1940";"Comedy";"Billy Gilbert";"8";"8.6";"83,432 "
"Interstellar ";"Christopher Nolan";"United States";"2014";"Sci-Fi";"Matthew McConaughey";"9";"7.8";"94,545 "
"Interstellar ";"Christopher Nolan";"United States";"2014";"Sci-Fi";"Anne Hathaway";"9";"7.8";"94,545 "
"Interstellar ";"Christopher Nolan";"United States";"2014";"Sci-Fi";"David Gyasi";"9";"7.8";"94,545 "
"Interstellar ";"Christopher Nolan";"United States";"2014";"Sci-Fi";"Jessica Chastain";"9";"7.8";"94,545 "
"Interstellar ";"Christopher Nolan";"United States";"2014";"Sci-Fi";"Mackenzie Foy";"9";"7.8";"94,545 "
"Interstellar ";"Christopher Nolan";"United States";"2014";"Sci-Fi";"Matt Damon";"9";"7.8";"94,545 "
"Interstellar ";"Christopher Nolan";"United States";"2014";"Sci-Fi";"Michael Caine";"9";"7.8";"94,545 "
"Interstellar ";"Christopher Nolan";"United States";"2014";"Sci-Fi";"John Lithgow";"9";"7.8";"94,545 "
"Interstellar ";"Christopher Nolan";"United States";"2014";"Sci-Fi";"Casey Affleck";"9";"7.8";"94,545 "
"Interstellar ";"Christopher Nolan";"United States";"2014";"Sci-Fi";"Timothée Chalamet";"9";"7.8";"94,545 "
"City of God ";"Fernando Meirelles";"Brazil";"2002";"Drama";"Alexandre Rodrigues";"9";"8.4";"123,349 "
"City of God ";"Fernando Meirelles";"Brazil";"2002";"Drama";"Leandro Firmino";"9";"8.4";"123,349 "
"City of God ";"Fernando Meirelles";"Brazil";"2002";"Drama";"Phellipe Haagensen";"9";"8.4";"123,349 "
"City of God ";"Fernando Meirelles";"Brazil";"2002";"Drama";"Douglas Silva";"9";"8.4";"123,349 "
"City of God ";"Fernando Meirelles";"Brazil";"2002";"Drama";"Seu Jorge";"9";"8.4";"123,349 "
"City of God ";"Fernando Meirelles";"Brazil";"2002";"Drama";"Jonathan Haagensen";"9";"8.4";"123,349 "
"City of God ";"Fernando Meirelles";"Brazil";"2002";"Drama";"Matheus Nachtergaele";"9";"8.4";"123,349 "
"City of God ";"Fernando Meirelles";"Brazil";"2002";"Drama";"Jefechander Suplino";"9";"8.4";"123,349 "
"City of God ";"Fernando Meirelles";"Brazil";"2002";"Drama";"Alice Braga";"9";"8.4";"123,349 "
"City of God ";"Fernando Meirelles";"Brazil";"2002";"Drama";"Emerson Gomes";"9";"8.4";"123,349 "
"Up ";"Pete Docter";"United States";"2009";"Animation";"No Actores";"8";"7.9";"139,172 "
"The Wolf of Wall Street ";"Martin Scorsese";"United States";"2013";"Comedy";"Leonardo DiCaprio";"8";"7.6";"96,986 "
"The Wolf of Wall Street ";"Martin Scorsese";"United States";"2013";"Comedy";"Jonah Hill";"8";"7.6";"96,986 "
"The Wolf of Wall Street ";"Martin Scorsese";"United States";"2013";"Comedy";"Margot Robbie";"8";"7.6";"96,986 "
"The Wolf of Wall Street ";"Martin Scorsese";"United States";"2013";"Comedy";"Kyle Chandler";"8";"7.6";"96,986 "
"The Wolf of Wall Street ";"Martin Scorsese";"United States";"2013";"Comedy";"Cristin Milioti";"8";"7.6";"96,986 "
"The Wolf of Wall Street ";"Martin Scorsese";"United States";"2013";"Comedy";"Rob Reiner";"8";"7.6";"96,986 "
"The Wolf of Wall Street ";"Martin Scorsese";"United States";"2013";"Comedy";"Matthew McConaughey";"8";"7.6";"96,986 "
"The Wolf of Wall Street ";"Martin Scorsese";"United States";"2013";"Comedy";"P.J. Byrne";"8";"7.6";"96,986 "
"The Wolf of Wall Street ";"Martin Scorsese";"United States";"2013";"Comedy";"Jon Bernthal";"8";"7.6";"96,986 "
"The Wolf of Wall Street ";"Martin Scorsese";"United States";"2013";"Comedy";"Jean Dujardin";"8";"7.6";"96,986 "
"Blade Runner ";"Ridley Scott";"United States";"1982";"Sci-Fi";"Harrison Ford";"8";"8.1";"132,208 "
"Blade Runner ";"Ridley Scott";"United States";"1982";"Sci-Fi";"Rutger Hauer";"8";"8.1";"132,208 "
"Blade Runner ";"Ridley Scott";"United States";"1982";"Sci-Fi";"Sean Young";"8";"8.1";"132,208 "
"Blade Runner ";"Ridley Scott";"United States";"1982";"Sci-Fi";"Daryl Hannah";"8";"8.1";"132,208 "
"Blade Runner ";"Ridley Scott";"United States";"1982";"Sci-Fi";"Edward James Olmos";"8";"8.1";"132,208 "
"Blade Runner ";"Ridley Scott";"United States";"1982";"Sci-Fi";"Joanna Cassidy";"8";"8.1";"132,208 "
"Blade Runner ";"Ridley Scott";"United States";"1982";"Sci-Fi";"Brion James";"8";"8.1";"132,208 "
"Blade Runner ";"Ridley Scott";"United States";"1982";"Sci-Fi";"Joe Turkel";"8";"8.1";"132,208 "
"Blade Runner ";"Ridley Scott";"United States";"1982";"Sci-Fi";"M. Emmet Walsh";"8";"8.1";"132,208 "
"Blade Runner ";"Ridley Scott";"United States";"1982";"Sci-Fi";"William Sanderson";"8";"8.1";"132,208 "
